annual_income,monthly_income,emi_loans,rent_house,food,shopping,education,education_fees,medical,transport,transportation,tax_pf_deductions,tax_pf,other_expenses,savings_goal,dependents,city_tier,housing_type,investment_preference,risk_level,total_expenses,savings,savings_ratio,emi_ratio,shopping_ratio,expense_to_income_ratio,essential_ratio,discretionary_ratio,tax_ratio,goal_coverage_ratio,financial_health_score,spender_class,rec_rent_house_pct,rec_food_pct,rec_shopping_pct,rec_emi_loans_pct,rec_education_pct,rec_medical_pct,rec_transport_pct,rec_savings_pct,rec_emergency_fund_pct,rec_investments_pct,rec_tax_pf_pct,forecast_savings_m1,forecast_savings_m2,forecast_savings_m3,forecast_savings_m4,forecast_savings_m5,forecast_savings_m6,forecast_savings_m7,forecast_savings_m8,forecast_savings_m9,forecast_savings_m10,forecast_savings_m11,forecast_savings_m12
416400.0,34700.0,0.0,3028.19,5991.36,2883.98,2816.49,2816.49,2251.54,1788.65,1788.65,2769.96,2769.96,2384.75,3140.53,2,Tier 2,Family Home,Balanced,Medium,23914.92,10785.08,0.3108,0.0,0.0831,0.6892,0.5374,0.1518,0.0798,3.4342,100.0,Safe,7.52,13.53,10.71,0.0,5.82,4.42,5.17,22.55,8.46,10.33,7.5,10691.59,11584.11,10957.41,12759.2,11994.81,12200.24,11343.27,11742.45,12073.71,11614.89,13096.79,13992.96
846000.0,70500.0,9881.13,8966.5,8131.31,8926.03,0.0,0.0,4294.7,5514.5,5514.5,9267.75,9267.75,7886.22,3525.0,1,Tier 1,Owned,Equity,Medium,62868.14,7631.86,0.1083,0.1402,0.1266,0.8917,0.5131,0.2385,0.1315,2.1651,75.84,Moderate,12.12,9.62,9.24,10.62,3.1,3.1,5.3,18.18,5.3,9.47,9.96,8343.58,7110.21,8419.9,8316.4,8875.0,7689.2,5762.52,6703.21,7275.43,7039.96,6298.28,7683.19
3758400.0,313200.0,0.0,77466.11,61656.85,16045.07,41018.5,41018.5,21073.82,13335.3,13335.3,74413.27,74413.27,7522.47,35213.36,4,Tier 2,Rented,Debt,High,312531.39,668.61,0.0021,0.0,0.0512,0.9979,0.9226,0.0752,0.2376,0.019,45.44,Risky,16.38,12.15,6.69,0.0,7.1,4.03,3.75,15.02,6.14,8.53,16.22,6051.37,-5230.05,-2346.09,-1468.14,-1605.63,74.48,-11685.33,-8889.85,-12881.26,-10243.64,-14773.94,-13112.49
477600.0,39800.0,6077.6,7370.56,5262.88,8721.57,0.0,0.0,1921.07,1964.42,1964.42,2846.02,2846.02,3027.76,7278.71,0,Tier 2,Rented,Balanced,Medium,37191.88,2608.12,0.0655,0.1527,0.2191,0.9345,0.4866,0.2952,0.0715,0.3583,51.3,Risky,18.67,8.56,10.11,11.88,1.56,2.72,4.28,18.67,5.44,8.56,5.56,2621.22,2379.46,2592.12,2574.55,2295.01,2209.79,2763.94,1823.02,2106.75,1602.08,1992.02,2048.79
1558800.0,129900.0,0.0,11094.44,18560.99,10722.47,4143.23,4143.23,7420.28,9868.31,9868.31,21977.25,21977.25,15959.8,31640.33,2,Tier 1,Family Home,Balanced,Medium,99746.77,30153.23,0.2321,0.0,0.0825,0.7679,0.5625,0.2054,0.1692,0.953,97.13,Moderate,8.38,12.06,9.55,0.0,5.19,3.94,5.86,20.1,7.54,9.21,14.17,33148.89,33563.61,33802.45,31876.45,34879.7,31842.21,32198.92,31717.47,33188.14,32510.54,32320.61,39393.92
411600.0,34300.0,0.0,6341.47,4380.99,6969.9,1627.62,1627.62,1400.42,2382.37,2382.37,2511.64,2511.64,2212.29,3651.28,1,Tier 2,Owned,Balanced,Low,27826.7,6473.3,0.1887,0.0,0.2032,0.8113,0.5436,0.2677,0.0732,1.7729,84.4,Moderate,13.32,12.08,11.6,0.0,3.9,3.9,5.23,24.73,6.66,7.61,6.97,7750.1,7143.72,5809.85,7455.01,7612.64,7336.71,7496.64,7126.16,6602.92,7220.62,7872.03,8021.01
472800.0,39400.0,0.0,9015.04,5070.49,4698.66,2082.99,2082.99,796.08,1875.14,1875.14,2103.09,2103.09,6730.48,5872.48,1,Tier 2,Rented,Balanced,Medium,32371.97,7028.03,0.1784,0.0,0.1193,0.8216,0.5315,0.2901,0.0534,1.1968,86.94,Moderate,20.96,11.09,10.65,0.0,3.58,3.58,4.8,20.96,6.11,9.61,4.66,7407.68,7318.46,6777.86,7203.94,7183.95,7992.05,7090.63,8010.2,7164.83,7833.8,7956.6,8058.51
1527600.0,127300.0,0.0,32321.95,21199.31,20082.35,3307.78,3307.78,6073.71,9232.66,9232.66,21328.68,21328.68,11999.68,29185.76,1,Tier 2,Rented,Debt,High,125546.12,1753.88,0.0138,0.0,0.1578,0.9862,0.7342,0.252,0.1675,0.0601,42.14,Risky,19.06,10.09,9.69,0.0,3.26,3.26,4.37,17.48,5.56,9.93,13.31,312.25,1075.79,-674.14,1163.1,726.07,-1508.67,-988.93,-1420.33,-2025.79,-3598.55,-3929.58,-2506.59
1154400.0,96200.0,0.0,3367.0,14684.36,10664.53,13741.02,13741.02,8334.3,4543.11,4543.11,11372.35,11372.35,8425.19,22705.96,3,Tier 3,Family Home,Balanced,Medium,75131.86,21068.14,0.219,0.0,0.1109,0.781,0.5826,0.1984,0.1182,0.9279,95.82,Moderate,7.01,14.1,9.28,0.0,7.27,4.64,4.82,21.02,7.88,9.63,10.35,22907.89,23847.84,24117.76,23765.69,22904.64,22956.08,22741.33,22310.12,21694.64,21260.91,22321.03,24417.69
866400.0,72200.0,11985.38,3512.94,8809.01,7983.81,3188.13,3188.13,5382.78,2913.06,2913.06,9563.33,9563.33,7422.01,24429.66,1,Tier 2,Family Home,Equity,Medium,60760.45,11439.55,0.1584,0.166,0.1106,0.8416,0.4622,0.2134,0.1325,0.4683,83.7,Moderate,6.4,10.16,9.76,13.29,3.28,3.28,4.4,19.21,5.6,10.0,10.6,12768.8,11578.24,13122.15,12498.7,11372.79,11340.89,11016.64,12000.44,12154.74,12221.88,11787.45,12043.3
1056000.0,88000.0,0.0,20777.0,14708.72,15085.08,9283.35,9283.35,4006.73,2639.74,2639.74,10197.38,10197.38,880.0,19279.41,3,Tier 3,Rented,Equity,Low,77578.0,10422.0,0.1184,0.0,0.1714,0.8816,0.7001,0.1814,0.1159,0.5406,72.61,Moderate,17.68,12.38,8.15,0.0,6.38,4.07,4.23,19.99,6.92,7.3,8.91,10572.77,12205.93,11184.9,11236.51,10136.16,9776.16,10819.14,9715.18,9152.09,11169.33,9889.95,9590.63
2761200.0,230100.0,22194.43,60929.54,36710.36,32691.54,9014.39,9014.39,6916.36,15272.99,15272.99,55224.0,55224.0,18663.21,31275.05,1,Tier 1,Rented,Balanced,Medium,257616.82,-27516.82,-0.1196,0.0965,0.1421,1.1196,0.7999,0.2232,0.24,0.0,20.73,Risky,17.61,8.6,8.26,6.54,2.78,2.78,4.74,16.25,4.74,7.45,16.25,-31910.45,-31567.81,-31541.39,-33251.87,-29672.77,-30188.9,-33910.17,-37585.89,-35424.97,-38639.7,-45559.77,-36633.14
440400.0,36700.0,2673.46,5366.44,6580.47,734.0,4053.84,4053.84,1500.4,2427.2,2427.2,2712.99,2712.99,367.0,6973.29,4,Tier 2,Owned,Balanced,High,26415.8,10284.2,0.2802,0.0728,0.02,0.7198,0.6169,0.03,0.0739,1.4748,100.0,Safe,10.92,13.88,7.64,5.68,8.11,4.6,4.29,17.16,7.02,10.92,5.77,10769.33,11122.3,10536.01,11992.51,11398.75,11156.63,10827.65,11283.12,10766.13,11773.44,11312.45,12312.54
692400.0,57700.0,16551.57,11068.32,8447.7,5353.54,7238.93,7238.93,2976.1,3055.33,3055.33,5007.03,5007.03,4866.65,19333.74,2,Tier 1,Owned,Debt,Low,64565.17,-6865.17,-0.119,0.2869,0.0928,1.119,0.655,0.1771,0.0868,0.0,19.67,Risky,11.5,10.35,8.19,20.62,4.46,3.38,5.03,15.09,6.47,4.67,6.24,-6765.57,-7736.78,-7247.78,-8763.87,-8091.47,-8648.21,-9032.63,-9288.9,-8977.23,-9413.64,-9195.94,-10760.52
4413600.0,367800.0,0.0,100847.21,51363.63,56078.88,23301.03,23301.03,21418.03,24800.43,24800.43,83539.36,83539.36,24389.6,85828.08,2,Tier 2,Rented,Balanced,High,385738.17,-17938.17,-0.0488,0.0,0.1525,1.0488,0.83,0.2188,0.2271,0.0,31.09,Risky,17.21,10.32,8.17,0.0,4.44,3.37,3.94,15.77,6.45,10.04,16.28,-22011.89,-25097.33,-20165.91,-27986.72,-20867.98,-31086.57,-28968.66,-28127.4,-27799.9,-33112.36,-28017.72,-43609.88
300000.0,25000.0,6501.84,2435.96,2793.14,2352.84,1237.05,1237.05,1441.36,1156.83,1156.83,1620.09,1620.09,2703.39,4649.32,1,Tier 2,Owned,Balanced,Low,22242.5,2757.5,0.1103,0.2601,0.0941,0.8897,0.4274,0.2022,0.0648,0.5931,73.73,Moderate,11.1,10.07,9.67,20.62,3.25,3.25,4.36,16.65,5.55,6.34,5.14,3077.78,2296.24,2480.59,2256.56,2734.82,2460.65,2269.62,2682.59,2964.36,2475.45,2677.91,2591.25
488400.0,40700.0,5594.18,5533.39,4882.25,814.0,1821.35,1821.35,1331.17,2155.32,2155.32,2496.93,2496.93,886.03,12150.14,1,Tier 3,Family Home,Debt,High,25514.62,15185.38,0.3731,0.1374,0.02,0.6269,0.4477,0.0418,0.0613,1.2498,100.0,Safe,7.11,11.29,10.85,12.22,3.65,3.65,4.89,19.56,6.22,11.11,5.45,15508.58,16591.08,16815.98,17836.71,17670.42,17385.82,17278.17,17003.79,17032.35,17686.71,19117.84,20165.79
1663200.0,138600.0,25880.04,22729.86,16906.2,23700.46,5887.04,5887.04,6806.85,11852.24,11852.24,23741.84,23741.84,6813.83,40356.57,1,Tier 1,Owned,Equity,Low,144318.36,-5718.36,-0.0413,0.1867,0.171,1.0413,0.6344,0.2202,0.1713,0.0,35.19,Risky,11.43,9.07,8.71,13.34,2.93,2.93,5.0,18.57,5.0,6.79,12.24,-4937.79,-7781.03,-7630.27,-8644.72,-7912.38,-8818.25,-11265.7,-10565.88,-9066.5,-12030.88,-10956.33,-10784.59
855600.0,71300.0,16643.6,18465.79,13865.22,7151.43,955.2,955.2,2086.64,3833.52,3833.52,8557.13,8557.13,978.13,16244.31,1,Tier 2,Rented,Debt,Medium,72536.66,-1236.66,-0.0173,0.2334,0.1003,1.0173,0.6699,0.114,0.12,0.0,45.27,Risky,17.27,9.14,8.78,16.79,2.95,2.95,3.96,13.67,5.04,6.83,8.63,-509.42,-681.33,-2127.95,-2024.69,-2018.31,-988.21,-3178.67,-4132.01,-4020.58,-4644.92,-4119.44,-4156.46
884400.0,73700.0,0.0,7682.43,13184.07,6986.1,4130.13,4130.13,6188.82,1474.0,1474.0,8358.48,8358.48,5610.04,14018.06,2,Tier 2,Owned,Equity,High,53614.07,20085.93,0.2725,0.0,0.0948,0.7275,0.5566,0.1709,0.1134,1.4329,100.0,Safe,11.79,12.12,9.6,0.0,5.22,3.96,4.63,18.52,7.58,13.05,9.55,22667.1,21105.2,21360.16,22678.12,22464.72,22569.79,21760.54,21631.31,21628.56,23004.33,23661.88,24667.26
3567600.0,297300.0,0.0,78552.83,50181.72,23951.14,19039.71,19039.71,19178.31,21323.7,21323.7,71033.89,71033.89,2973.0,98377.91,2,Tier 2,Rented,Balanced,Low,286234.3,11065.7,0.0372,0.0,0.0806,0.9628,0.8722,0.0906,0.2389,0.1125,57.27,Risky,17.31,10.39,8.22,0.0,4.47,3.39,3.97,18.75,6.49,5.77,17.23,13287.84,7324.96,7746.79,8709.35,5913.53,2074.29,2253.87,5847.55,-212.74,1946.79,2759.0,1570.33
709200.0,59100.0,14763.29,4690.76,7359.83,7890.98,5370.83,5370.83,6422.48,3201.14,3201.14,7225.8,7225.8,2165.71,16657.45,3,Tier 2,Family Home,Balanced,Medium,59090.82,9.18,0.0002,0.2498,0.1335,0.9998,0.5799,0.1702,0.1223,0.0006,47.93,Risky,5.91,11.89,7.83,18.45,6.13,3.91,4.06,14.03,6.65,8.12,9.03,-99.23,-1267.59,344.04,-1611.06,-1331.87,-1125.4,-1471.36,-1243.78,-2761.19,-2311.78,-2912.91,-2267.46
1497600.0,124800.0,0.0,17416.93,13816.11,14864.08,4254.12,4254.12,7216.7,7020.7,7020.7,21029.76,21029.76,4931.67,28967.92,2,Tier 2,Owned,Debt,Low,90550.07,34249.93,0.2744,0.0,0.1191,0.7256,0.5669,0.1586,0.1685,1.1823,100.0,Safe,11.73,12.07,9.55,0.0,5.2,3.94,4.61,21.79,7.54,5.45,14.12,36159.3,35099.04,37551.98,36965.12,38822.93,34945.22,38172.15,36051.8,37511.61,40638.55,38302.54,41945.03
470400.0,39200.0,12138.1,8744.53,4073.61,4496.5,2095.48,2095.48,2523.33,3731.96,3731.96,2681.46,2681.46,5239.62,4779.26,2,Tier 1,Owned,Balanced,High,45724.59,-6524.59,-0.1664,0.3096,0.1147,1.1664,0.6084,0.2484,0.0684,0.0,5.0,Risky,11.25,10.13,5.91,21.77,4.36,3.31,4.92,11.96,7.74,9.85,4.81,-6279.92,-7204.19,-6674.62,-7374.37,-6773.64,-7838.06,-7180.69,-8274.61,-8454.69,-8641.14,-8455.11,-8771.97
1137600.0,94800.0,31540.53,8333.25,6982.22,4498.68,0.0,0.0,2414.1,7530.08,7530.08,10792.63,10792.63,6372.37,8365.86,0,Tier 2,Family Home,Debt,High,78463.86,16336.14,0.1723,0.3327,0.0475,0.8277,0.3803,0.1147,0.1138,1.9527,82.57,Moderate,6.24,8.57,7.8,25.93,1.56,2.73,4.29,13.25,7.02,9.74,8.87,16617.2,15042.43,17955.94,18441.95,18093.48,16681.35,17390.68,15844.5,17703.34,18052.93,17325.44,17754.17
476400.0,39700.0,10063.54,5949.3,7292.33,4539.83,4609.19,4609.19,2423.59,2485.26,2485.26,2444.28,2444.28,2068.97,12174.26,4,Tier 1,Owned,Debt,Low,41876.29,-2176.29,-0.0548,0.2535,0.1144,1.0548,0.6349,0.1665,0.0616,0.0,36.99,Risky,11.39,12.67,6.97,18.04,7.4,4.2,4.98,14.94,6.4,4.63,4.38,-2461.3,-2386.76,-2503.99,-3421.56,-3626.95,-3922.86,-3760.0,-3258.04,-4521.7,-3728.9,-4524.81,-4095.76
607200.0,50600.0,0.0,2879.3,9122.4,9078.5,550.55,550.55,1162.57,3220.93,3220.93,3419.91,3419.91,1672.14,7966.85,1,Tier 3,Family Home,Debt,High,31106.3,19493.7,0.3853,0.0,0.1794,0.6147,0.4023,0.2125,0.0676,2.4469,100.0,Moderate,8.0,12.7,12.2,0.0,4.1,4.1,5.5,22.0,7.0,12.5,6.76,19760.9,21013.92,21028.82,22653.28,22675.78,21531.81,22725.3,22861.66,23190.47,23716.84,24576.19,25838.99
454800.0,37900.0,0.0,3413.92,4487.34,3482.89,1167.29,1167.29,1934.41,2734.31,2734.31,3400.62,3400.62,3122.96,10169.11,1,Tier 3,Family Home,Debt,Medium,23743.74,14156.26,0.3735,0.0,0.0919,0.6265,0.4522,0.1743,0.0897,1.3921,100.0,Safe,7.99,12.69,12.19,0.0,4.1,4.1,5.5,23.98,6.99,9.49,8.97,14356.95,15238.3,16177.98,15942.09,15543.47,16722.26,15803.75,16256.04,16612.13,16250.43,17245.07,18255.43
1476000.0,123000.0,3845.09,29756.96,9000.77,23519.13,0.0,0.0,1230.0,7925.72,7925.72,20774.41,20774.41,11361.12,19495.93,0,Tier 1,Rented,Debt,Medium,107413.2,15586.8,0.1267,0.0313,0.1912,0.8733,0.5584,0.2836,0.1689,0.7995,69.15,Moderate,20.29,8.58,10.14,2.44,1.56,2.73,5.46,18.73,5.46,7.41,13.18,16319.86,13268.89,14241.76,15483.91,16172.77,16171.96,13153.59,15195.98,16377.8,13769.81,15593.03,16164.6
1299600.0,108300.0,7457.66,25034.49,9518.36,26254.52,3918.8,3918.8,5625.5,7652.6,7652.6,17953.33,17953.33,10469.87,24932.57,1,Tier 1,Rented,Balanced,Low,113885.13,-5585.13,-0.0516,0.0689,0.2424,1.0516,0.6436,0.3391,0.1658,0.0,20.54,Risky,19.12,9.34,8.97,5.07,3.01,3.01,5.15,19.12,5.15,5.88,12.19,-7264.03,-6311.46,-7968.58,-8093.23,-8801.0,-10230.48,-8144.13,-10859.77,-9722.45,-12832.54,-9759.64,-11332.81
745200.0,62100.0,12199.87,10174.06,7140.38,2487.5,6969.1,6969.1,3055.49,5157.04,5157.04,9186.89,9186.89,3642.12,13567.01,3,Tier 1,Owned,Balanced,Medium,60012.45,2087.55,0.0336,0.1965,0.0401,0.9664,0.6712,0.0987,0.1479,0.1539,56.73,Risky,10.84,10.9,7.18,13.31,5.62,3.59,4.74,16.25,6.1,7.45,10.02,1709.71,2047.19,1254.25,579.61,1833.2,1300.43,1079.75,1638.28,-382.57,726.18,122.01,-1134.25
988800.0,82400.0,0.0,14956.44,9868.52,10287.88,4253.66,4253.66,1265.96,4821.87,4821.87,11118.33,11118.33,3305.74,17213.2,1,Tier 3,Owned,Balanced,Low,59878.4,22521.6,0.2733,0.0,0.1249,0.7267,0.5617,0.165,0.1349,1.3084,100.0,Safe,11.76,11.49,11.04,0.0,3.71,3.71,4.98,23.53,6.33,7.24,12.21,23212.34,24689.2,24842.63,24485.41,24699.1,25180.1,23935.39,25434.77,23668.01,27497.07,27600.73,27455.14
1152000.0,96000.0,16533.27,19806.29,14303.46,10654.11,2963.54,2963.54,1006.1,4549.19,4549.19,12936.84,12936.84,8717.68,25634.19,2,Tier 3,Rented,Equity,Low,91470.48,4529.52,0.0472,0.1722,0.111,0.9528,0.5788,0.2018,0.1348,0.1767,59.59,Risky,15.73,9.85,7.8,11.77,4.24,3.21,3.76,17.78,6.15,6.5,9.21,4456.42,3203.24,2359.12,4110.46,4561.46,3089.41,4247.52,3048.63,1847.96,716.94,1039.86,-661.87
1068000.0,89000.0,12067.52,14804.8,14264.75,15768.41,2497.82,2497.82,4164.36,4240.18,4240.18,10741.01,10741.01,4851.74,12430.69,1,Tier 2,Owned,Equity,High,83400.59,5599.41,0.0629,0.1356,0.1772,0.9371,0.5698,0.2317,0.1207,0.4505,54.17,Risky,10.95,9.93,9.54,10.61,3.21,3.21,4.3,17.21,5.48,12.12,9.44,4631.67,5579.28,4445.62,4188.46,5642.82,5296.15,4260.92,3508.97,4869.31,2450.56,3551.08,1956.84
561600.0,46800.0,11438.48,12801.7,7704.75,8406.33,3058.43,3058.43,1617.08,3888.76,3888.76,3181.58,3181.58,3196.79,16574.22,1,Tier 1,Rented,Debt,High,55293.9,-8493.9,-0.1815,0.2444,0.1796,1.1815,0.6892,0.2479,0.068,0.0,5.0,Risky,18.65,9.11,8.75,17.53,2.94,2.94,5.02,12.19,5.02,8.97,4.88,-8548.28,-8861.39,-9224.34,-9630.2,-8545.48,-10214.37,-9793.11,-9420.41,-10350.26,-10417.6,-10162.76,-11080.92
445200.0,37100.0,6434.41,6825.49,4792.54,928.03,969.91,969.91,1672.43,1745.21,1745.21,3151.75,3151.75,1350.49,5218.92,1,Tier 3,Rented,Balanced,Medium,27870.26,9229.74,0.2488,0.1734,0.025,0.7512,0.5164,0.0614,0.085,1.7685,100.0,Safe,17.06,9.42,9.05,12.86,3.04,3.04,4.08,17.8,5.19,8.16,6.3,9482.54,10021.27,9944.34,9538.97,9871.19,10354.92,10043.46,9317.92,11030.17,10664.09,10993.47,10806.42
937200.0,78100.0,17118.8,14116.2,8058.76,11028.2,5041.28,5041.28,4895.33,3863.95,3863.95,10459.34,10459.34,3006.62,14473.58,2,Tier 1,Owned,Balanced,Medium,77588.48,511.52,0.0065,0.2192,0.1412,0.9935,0.5946,0.1797,0.1339,0.0353,48.85,Risky,11.46,10.32,8.17,15.7,4.44,3.37,5.01,13.61,6.45,7.88,9.59,324.5,240.97,861.2,-864.17,-1359.61,-140.16,-1939.52,-1241.07,-2809.28,-2918.99,-1353.07,-2206.98
1152000.0,96000.0,0.0,12336.42,13470.78,5881.37,5653.03,5653.03,2867.17,5079.5,5079.5,11834.66,11834.66,6336.68,26307.37,1,Tier 2,Owned,Equity,Low,63459.61,32540.39,0.339,0.0,0.0613,0.661,0.5338,0.1273,0.1233,1.2369,100.0,Safe,12.51,11.35,10.9,0.0,3.66,3.66,4.91,23.23,6.26,8.49,11.02,34674.97,33973.54,36554.61,35831.32,36990.21,35548.73,37444.63,36124.39,38018.18,38339.23,40633.29,41546.28
1028400.0,85700.0,21673.98,8924.51,13551.91,12283.02,7045.87,7045.87,4415.83,4372.87,4372.87,10878.54,10878.54,4052.13,28086.18,2,Tier 2,Family Home,Debt,Low,87198.66,-1498.66,-0.0175,0.2529,0.1433,1.0175,0.574,0.1906,0.1269,0.0,43.14,Risky,6.16,11.09,8.78,19.47,4.77,3.62,4.23,16.17,6.93,5.0,9.77,-1716.76,-2433.18,-1477.14,-2378.99,-2675.65,-3330.69,-2538.29,-4575.84,-5064.8,-5675.66,-5112.49,-5204.64
528000.0,44000.0,0.0,10096.28,6462.73,2286.74,8317.8,8317.8,3522.69,3892.13,3892.13,2809.19,2809.19,3294.49,10882.19,4,Tier 1,Rented,Balanced,Medium,40682.05,3317.95,0.0754,0.0,0.052,0.9246,0.7977,0.1268,0.0638,0.3049,66.26,Risky,19.61,13.43,7.39,0.0,7.84,4.45,5.28,18.1,6.79,8.3,4.82,3737.52,3097.31,3484.59,3542.4,3152.16,2836.55,3204.59,1571.1,1270.67,2288.64,1700.32,3185.06
2478000.0,206500.0,0.0,66597.58,33231.54,27183.6,19253.64,19253.64,6479.83,20061.32,20061.32,43374.22,43374.22,7937.27,36926.94,3,Tier 1,Rented,Debt,Medium,224119.0,-17619.0,-0.0853,0.0,0.1316,1.0853,0.9152,0.1701,0.21,0.0,30.12,Risky,18.25,11.3,7.44,0.0,5.82,3.72,4.91,16.84,6.32,6.67,14.74,-16610.11,-23115.13,-22151.5,-19565.31,-22626.75,-25630.41,-24903.62,-26338.05,-29144.33,-30065.2,-28518.63,-33562.67
492000.0,41000.0,0.0,7348.03,4143.44,7070.25,0.0,0.0,2290.38,1635.46,1635.46,3340.82,3340.82,1501.17,10691.19,0,Tier 3,Rented,Debt,Medium,27329.55,13670.45,0.3334,0.0,0.1724,0.6666,0.4575,0.2091,0.0815,1.2787,100.0,Moderate,20.7,9.9,11.7,0.0,1.8,3.15,4.95,21.6,6.3,8.55,7.33,14623.73,15088.1,14161.32,14558.4,15908.38,15509.29,15450.39,15261.0,15280.66,16016.65,16300.5,17216.62
3166800.0,263900.0,0.0,49114.17,28488.3,20161.53,8153.77,8153.77,11790.07,14141.58,14141.58,63336.0,63336.0,20055.18,50391.24,1,Tier 3,Owned,Debt,Medium,215240.6,48659.4,0.1844,0.0,0.0764,0.8156,0.6632,0.1524,0.24,0.9656,92.03,Moderate,10.75,10.5,10.09,0.0,3.39,3.39,4.55,19.84,5.79,7.86,19.84,52856.62,46116.36,49007.2,55314.39,51368.33,52013.19,50278.55,47472.79,52340.69,52701.03,61249.44,55790.12
1842000.0,153500.0,0.0,21575.93,18558.81,3070.0,0.0,0.0,4493.74,15583.55,15583.55,26406.8,26406.8,9085.95,30306.8,0,Tier 1,Owned,Debt,Medium,98774.78,54725.22,0.3565,0.0,0.02,0.6435,0.5643,0.0792,0.172,1.8057,100.0,Safe,13.94,9.58,11.32,0.0,1.74,3.05,6.1,20.91,6.1,8.28,14.99,58650.86,57440.29,60541.62,62947.07,62274.9,63843.83,61225.55,61606.74,64683.73,64019.12,66571.58,70510.39
1124400.0,93700.0,0.0,21736.42,15494.31,9391.7,12542.51,12542.51,7084.48,7220.41,7220.41,11467.07,11467.07,4874.68,14056.96,2,Tier 3,Rented,Debt,Medium,89811.58,3888.42,0.0415,0.0,0.1002,0.9585,0.8062,0.1523,0.1224,0.2766,59.0,Risky,18.41,11.53,9.12,0.0,4.96,3.76,4.4,19.21,7.2,7.6,9.8,4864.08,2766.98,1808.45,3574.83,4182.1,1011.65,3509.46,966.02,1804.26,2248.35,900.3,1407.77
720000.0,60000.0,0.0,12045.5,10565.6,7945.18,6175.06,6175.06,4310.5,2356.35,2356.35,7850.05,7850.05,600.0,15670.0,3,Tier 2,Rented,Equity,Low,51848.24,8151.76,0.1359,0.0,0.1324,0.8641,0.7217,0.1424,0.1308,0.5202,79.11,Moderate,18.09,12.13,7.99,0.0,6.26,3.99,4.14,19.59,6.78,7.16,9.86,7577.99,8651.88,7951.87,9153.96,8101.73,7968.54,8761.98,8544.97,8611.4,7667.45,7812.04,9061.68
724800.0,60400.0,0.0,14591.34,10095.13,8307.0,2379.02,2379.02,2582.92,6424.24,6424.24,7166.32,7166.32,6108.84,20215.26,1,Tier 1,Rented,Balanced,High,57654.81,2745.19,0.0455,0.0,0.1375,0.9545,0.7159,0.2387,0.1186,0.1358,51.5,Risky,20.63,10.08,9.68,0.0,3.25,3.25,5.56,17.46,5.56,11.11,9.42,1749.99,3394.85,2787.95,2961.51,3027.32,1278.22,1768.42,720.85,2113.86,493.64,-125.42,183.4
592800.0,49400.0,0.0,15348.78,8700.27,2362.81,3485.84,3485.84,1880.56,4178.18,4178.18,3654.57,3654.57,4211.97,13511.09,2,Tier 1,Rented,Debt,High,43822.98,5577.02,0.1129,0.0,0.0478,0.8871,0.754,0.1331,0.074,0.4128,70.67,Moderate,20.7,11.46,9.07,0.0,4.94,3.74,5.57,17.51,7.16,9.95,5.89,6013.2,6153.79,5881.0,5501.53,6155.28,5102.81,5139.56,5606.23,5142.28,5045.04,5958.18,4081.67
1441200.0,120100.0,0.0,22671.49,17841.63,7002.01,16022.94,16022.94,12910.21,7384.08,7384.08,22294.48,22294.48,5588.87,13540.44,3,Tier 3,Rented,Debt,Low,111715.71,8384.29,0.0698,0.0,0.0583,0.9302,0.8254,0.1048,0.1856,0.6192,66.65,Risky,17.13,11.99,7.9,0.0,6.18,3.95,4.1,19.37,6.7,4.84,13.83,7510.02,6835.19,6743.93,6949.3,7217.63,5861.21,7990.8,7747.17,5831.81,3386.88,6033.12,6490.99
481200.0,40100.0,3313.08,8882.09,2406.0,5039.57,0.0,0.0,417.81,2208.21,2208.21,2450.4,2450.4,2486.95,11460.16,0,Tier 2,Rented,Balanced,Medium,27204.11,12895.89,0.3216,0.0826,0.1257,0.6784,0.4081,0.1877,0.0611,1.1253,100.0,Moderate,19.97,9.15,10.82,6.87,1.66,2.91,4.58,19.97,5.82,9.15,5.08,12250.41,13810.8,13974.08,13928.32,14836.05,14573.2,14405.6,14109.1,15096.32,14227.89,16033.21,15821.62
697200.0,58100.0,0.0,16683.58,8510.96,6921.19,5540.2,5540.2,2591.28,4224.55,4224.55,4718.37,4718.37,6826.45,14428.33,3,Tier 1,Rented,Debt,Medium,56016.58,2083.42,0.0359,0.0,0.1191,0.9641,0.7275,0.2366,0.0812,0.1444,54.96,Risky,20.14,12.47,8.21,0.0,6.43,4.11,5.42,18.59,6.97,7.36,6.29,1881.58,1585.46,1411.5,1564.86,1244.69,1698.95,594.42,1247.37,189.6,929.75,1453.41,1354.61
1754400.0,146200.0,0.0,35805.33,13993.02,11602.97,0.0,0.0,6016.76,6915.0,6915.0,26222.24,26222.24,7225.87,37483.0,0,Tier 2,Rented,Equity,High,107781.19,38418.81,0.2628,0.0,0.0794,0.7372,0.6084,0.1288,0.1794,1.025,100.0,Safe,18.97,8.7,10.28,0.0,1.58,2.77,4.35,17.39,5.53,12.25,14.18,38820.92,38936.65,39915.92,40538.87,40627.3,42807.68,41530.37,42932.15,42677.47,43309.99,44997.77,47446.86
